,developer,count,year
38632,Softlab-NSK,0,2003
38633,Universomo,0,2003
38634,Mediatonic,0,2003
38635,iSquaredGames,0,2003
38636,DaedalicEntertainment,0,2003
38637,AlienAfterAll,0,2003
38638,AkaoniStudio,0,2003
38639,SegaStudiosSanFrancisco,0,2003
38640,SiliconStudio,0,2003
38641,PanicButton,0,2003
38642,GamesDistillery,0,2003
38643,NintendoEADTokyo,0,2003
38644,PeakVox,0,2003
38645,PuppyGames,0,2003
38646,"TetrisOnline,Inc",0,2003
38647,UnitedFrontGames,0,2003
38648,NaturalMotion,0,2003
38649,Brawsome,0,2003
38650,"HarmonixMusicSystems,DemiurgeStudios",0,2003
38651,HelloGames,0,2003
38652,"Inti,IntiCreates",0,2003
38653,IconGames,0,2003
38654,NextWaveTeam,0,2003
38655,StrawdogStudios,0,2003
38656,DoctorEntertainment,0,2003
38657,"10tacleStudios,FusionsphereSystems",0,2003
38658,"Gust,IdeaFactory",0,2003
38659,"Phantagram,FeelPlus",0,2003
38660,"NinjaBee,BaconWrappedGames",0,2003
38661,RuffianGames,0,2003
38662,NabiStudios,0,2003
38663,GamingMindsStudios,0,2003
38664,TheBeardedLadiesConsulting,0,2003
38665,GamelionStudios,0,2003
38666,FrimaStudio,0,2003
38667,PLAYDEAD,0,2003
38668,"EABlackBox,EASingapore",0,2003
38669,"VectorUnitInc.,VectorUnit",0,2003
38670,RichardHofmeier,0,2003
38671,NitroGames,0,2003
38672,"VivaMedia,VivaMedia,LLC",0,2003
38673,UberEntertainment,0,2003
38674,2KCzech,0,2003
38675,AutumnMoon,0,2003
38676,SupermassiveGames,0,2003
38677,"SCEA,ZindagiGames",0,2003
38678,EasyGameStation,0,2003
38679,"Acquire,Goshow",0,2003
38680,StarWraith,0,2003
38681,SystemPrisma,0,2003
38682,CodemastersBirmingham,0,2003
38683,AnimationArts,0,2003
38684,"ElectronicArts,BehaviourInteractive",0,2003
38685,BehaviourInteractive,0,2003
38686,"VicariousVisions,NeversoftEntertainment",0,2003
38687,CreaturesInc.,0,2003
38688,"TerminalReality,4mmGames",0,2003
38689,Novarama,0,2003
38690,"Dice,DangerClose",0,2003
38691,ImmersionSoftware&Graphics,0,2003
38692,"EADICE,DangerClose",0,2003
38693,QCFDesign,0,2003
38694,Seven45Studios,0,2003
38695,PlayFirst,0,2003
38696,TeamMeat,0,2003
38697,"MajescoGames,Majesco,FrozenNorthProductions",0,2003
38698,"Hudson,NATSUMEATARIInc.",0,2003
38699,TeotlStudios,0,2003
38700,"LucasArts,RedFlyStudio",0,2003
38701,"THQAustralia,THQStudioAustralia",0,2003
38702,"BigSandwichGames,Inc.",0,2003
38703,GCP1,0,2003
38704,GoodScienceStudio,0,2003
38705,BigPark,0,2003
38706,CentauriProduction,0,2003
38707,ParallaxSoftware,0,2003
38708,ColdwoodInteractive,0,2003
38709,Rockin'Android,0,2003
38710,VitaminGStudios,0,2003
38711,Spiders,0,2003
38712,"Eighting,TakaraTomy",0,2003
38713,"Hudson,AI",0,2003
38714,ValuSoft,0,2003
38715,CipherPrime,0,2003
38716,JunctionPoint,0,2003
38717,VirtualAirGuitarCompany,0,2003
38718,differentcloth,0,2003
38719,CockroachInc.,0,2003
38720,MediaMolecule,0,2003
38721,LittleGreenMen,0,2003
38722,TonsofBits,0,2003
38723,EnigmaSoftwareProductions,0,2003
38724,"RovioMobile,AbstractionGames,RovioEntertainment",0,2003
38725,Deck13,0,2003
38726,WBIE,0,2003
38727,"SquareEnix,h.a.n.d.Inc.",0,2003
38728,BrightsideGames,0,2003
38729,StunlockStudios,0,2003
38730,Zallag,0,2003
38731,BlendoGames,0,2003
38732,ArrowheadGameStudios,0,2003
38733,PunchersImpact,0,2003
38734,"EdenStudios,Eden",0,2003
38735,DrinkBoxStudios,0,2003
38736,CranberryStudios,0,2003
38737,"Jellyvision,IronGalaxyStudios",0,2003
38738,RealmforgeStudios,0,2003
38739,"MindscapeInc.,SmackDownProductions,Mindscape",0,2003
38740,"IdeaFactory,CompileHeart",0,2003
38741,"EpicGames,PeopleCanFly",0,2003
38742,Wizarbox,0,2003
38743,ColossalOrder,0,2003
38744,"WadjetEyeGames,JoshuaNuernberger",0,2003
38745,EggtoothTeam,0,2003
38746,"THQ,1C,1CEntertainment",0,2003
38747,"HeadupGames,CreneticStudios",0,2003
38748,RedRedemption,0,2003
38749,TrionWorlds,0,2003
38750,ZachtronicsIndustries,0,2003
38751,2KGames,0,2003
38752,TecmoKoeiCanada,0,2003
38753,FireHoseGames,0,2003
38754,"Shift,BandaiNamcoGames",0,2003
38755,DreamRift,0,2003
38756,PerfectWorldEntertainment,0,2003
38757,"NamcoBandaiGames,Xeen",0,2003
38758,BehaviorStudios,0,2003
38759,"Nintendo,Vitei",0,2003
38760,Vatra,0,2003
38761,"THQ,THQDigitalStudiosUK",0,2003
38762,BlackLionStudios,0,2003
38763,11bitstudios,0,2003
38764,KillspaceEntertainment,0,2003
38765,CoffeeStainStudios,0,2003
38766,NetherRealmStudios,0,2003
38767,"DTPEntertainment,CranberryProduction",0,2003
38768,"OvertheTopGames,EA2D",0,2003
38769,ColibriGames,0,2003
38770,AdventurePlanningService,0,2003
38771,Alientrap,0,2003
38772,SpiderwebSoftware,0,2003
38773,DeadMageStudio,0,2003
38774,StateofPlayGames,0,2003
38775,THQDigitalStudioPhoenix,0,2003
38776,"ArtCo.,Ltd.",0,2003
38777,VanguardGames,0,2003
38778,Re-Logic,0,2003
38779,TeamBondi,0,2003
38780,"ArcSystemWorks,EnjoyUpGames",0,2003
38781,BedlamGames,0,2003
38782,Mode7Games,0,2003
38783,TargemGames,0,2003
38784,"SeedStudios,Lda",0,2003
38785,DakkoDakko,0,2003
38786,"ApogeeSoftware,Ltd.",0,2003
38787,"ParadoxInteractive,AGEOD",0,2003
38788,"FinalFormGames,LLC",0,2003
38789,"GearboxSoftware,3DRealms",0,2003
38790,"Nintendo,Good-Feel",0,2003
38791,SpicyHorse,0,2003
38792,SmudgedCatGames,0,2003
38793,Murudai,0,2003
38794,GREZZO,0,2003
38795,MinMaxGamesLtd.,0,2003
38796,HeatwaveInteractive,0,2003
38797,TurmoilGames,0,2003
38798,"THQ,HeavyIronStudios",0,2003
38799,"OmegaForce,KoeiTecmoGames",0,2003
38800,OpenEmotionStudios,0,2003
38801,CandygunGames,0,2003
38802,"Capcom,QLOC",0,2003
38803,TheLordzGamesStudio,0,2003
38804,GaslampGames,0,2003
38805,CatnipGames,0,2003
38806,THQWarrington,0,2003
38807,MysticBox,0,2003
38808,SupergiantGames,0,2003
38809,SaturnineGames,0,2003
38810,AGOGames,0,2003
38811,StreumOnStudio,0,2003
38812,ShadowPlanetProductions,0,2003
38813,"TwoTribes,Mobigame",0,2003
38814,Microforum,0,2003
38815,TanukiiStudios,0,2003
38816,"tinyBuildGAMES,tinyBuild",0,2003
38817,Kiloo,0,2003
38818,SwingSwingSubmarine,0,2003
38819,EidosMontreal,0,2003
38820,IronGalaxyStudios,0,2003
38821,HazardousSoftware,0,2003
38822,GuildfordStudio,0,2003
38823,Mommy'sBestGames,0,2003
38824,"OtherOceanInteractive,NetherRealmStudios",0,2003
38825,UbisoftReflections,0,2003
38826,FlyingWildHog,0,2003
38827,Xendex,0,2003
38828,LaughingJackal,0,2003
38829,KungFuFactory,0,2003
38830,AlphaUnit,0,2003
38831,DancingDots,0,2003
38832,Straandlooper,0,2003
38833,InterwaveStudios,0,2003
38834,RailSimulator.com,0,2003
38835,"UnigineCorp,Russia",0,2003
38836,UTVIgnitionGames,0,2003
38837,RecoilGames,0,2003
38838,GamesFarm,0,2003
38839,"EdmundMcMillen,FlorianHimsl",0,2003
38840,AvalonStyle,0,2003
38841,SantaEntertainment,0,2003
38842,RobotEntertainment,0,2003
38843,"Playbrains,FuelIndustries",0,2003
38844,CapcomVancouver,0,2003
38845,"GearboxSoftware,WayForward",0,2003
38846,WadjetEyeGames,0,2003
38847,TrendyEntertainment,0,2003
38848,RatloopAsiaPteLtd,0,2003
38849,ColdBeamGames,0,2003
38850,OverkillSoftware,0,2003
38851,HandCircus,0,2003
38852,IridiumStudios,0,2003
38853,"Croteam,Vlambeer",0,2003
38854,"RareLtd.,BigPark",0,2003
38855,NATSUMEATARIInc.,0,2003
38856,KINGArt,0,2003
38857,DigitalArrow,0,2003
38858,FreebirdGames,0,2003
38859,MonkeyPawGames,0,2003
38860,Zordix,0,2003
38861,"Gamethunks,GoldhawkInteractive",0,2003
38862,"Genki,BluepointGames",0,2003
38863,"InfinityWard,SledgehammerGames",0,2003
38864,SnapDragonGames,0,2003
38865,"Treyarch,SledgehammerGames",0,2003
38866,DieGuteFabrik,0,2003
38867,StarfireStudios,0,2003
38868,"Asobism,Co.ltd.",0,2003
38869,"REDEntertainment,Artdink",0,2003
38870,TrickstarGames,0,2003
38871,MagicPixelGames,0,2003
38872,"Racjin,SegaSportsR&D",0,2003
38873,UBlartMontpellier,0,2003
38874,2x2Games,0,2003
38875,ZindagiGames,0,2003
38876,343Industries,0,2003
38877,MojangAB,0,2003
38878,SilentDreams,0,2003
38879,TeamGrisGris,0,2003
38880,NicolasIntoxicate,0,2003
38881,"ReloadedProductions,ReloadedGamesInc.,ReloadedGames",0,2003
38882,"RetroStudios,EntertainmentAnalysis&DevelopmentDivision",0,2003
38883,MarvelousAQL,0,2003
38884,"EKOSoftware,ZooEntertainment",0,2003
38885,"Team6GameStudios,Team6GamesStudio",0,2003
38886,ToxicGames,0,2003
38887,SevenOneIntermedia,0,2003
38888,"LucasArts,BioWare",0,2003
38889,UFOInteractive,0,2003
38890,VectorCell,0,2003
38891,CrocodileEntertainment,0,2003
38892,Hitbox,0,2003
38893,"SeamlessEntertainment,Inc.",0,2003
38894,Denki,0,2003
38895,ProjectSoul,0,2003
38896,RichMakeGame,0,2003
38897,GroundingInc.,0,2003
38898,BrainCandy,0,2003
38899,Kalypso,0,2003
38900,"MajescoGames,ZoeMode,Majesco",0,2003
38901,TheChineseRoom,0,2003
38902,FunBits,0,2003
38903,HatoMoa,0,2003
38904,"NaughtyDog,SonyBend",0,2003
38905,Trapdoor,0,2003
38906,"Entersphere,Inc.",0,2003
38907,Version2GamesLimited,0,2003
38908,Vanpool,0,2003
38909,"Sega,RyugaGotokuStudios",0,2003
38910,IllFonic,0,2003
38911,"WadjetEyeGames,ICEBOXStudios",0,2003
38912,StrangeLoopGames,0,2003
38913,505Games,0,2003
38914,"NamcoBandaiGames,Cellius",0,2003
38915,"CyberConnect2,Racjin",0,2003
38916,EdenIndustries,0,2003
38917,"DigitalReality,GrasshopperManufacture",0,2003
38918,"Opus,ProjectSora",0,2003
38919,"Capcom,PipeworksSoftware,Inc.",0,2003
38920,"GelidGames,Inc.",0,2003
38921,CollectingSmiles,0,2003
38922,RevergeLabs,0,2003
38923,TurboTapeGames,0,2003
38924,SpikySnailGamesStudio,0,2003
38925,AlmostHuman,0,2003
38926,1C-Softclub,0,2003
38927,KeysFactory,0,2003
38928,PolytronCorp.,0,2003
38929,TecmoKoeiGames,0,2003
38930,"Ubisoft,RedLynx",0,2003
38931,Biart,0,2003
38932,superflatgames,0,2003
38933,FishingCactus,0,2003
38934,EnjoyGaming,0,2003
38935,DevilsDetails,0,2003
38936,"DTPEntertainment,RonimoGames",0,2003
38937,BlueholeStudio,0,2003
38938,FuturLab,0,2003
38939,Teyon,0,2003
38940,SpiralGameStudios,0,2003
38941,"Kalypso,GamingMindsStudios",0,2003
38942,"Plastic,PlasticStudios",0,2003
38943,LightBoxInteractive,0,2003
38944,"Ino-Co,1C:Ino-Co,Ino-CoPlus",0,2003
38945,"4JStudios,MojangAB",0,2003
38946,Reptile,0,2003
38947,"RockstarGames,RockstarStudios",0,2003
38948,"Cyanide,CyanideStudios",0,2003
38949,Gamepires,0,2003
38950,SkyGoblin,0,2003
38951,TheWorkshop,0,2003
38952,X1Software,0,2003
38953,BenjaminRivers,0,2003
38954,Camel101,0,2003
38955,MondoProductions,0,2003
38956,ArmatureStudio,0,2003
38957,"Koei,KoeiTecmoGames",0,2003
38958,xiigames,0,2003
38959,BlackPants,0,2003
38960,ZeboydGames,0,2003
38961,SegaStudiosAustralia,0,2003
38962,FuRyu,0,2003
38963,E-OneStudio,0,2003
38964,SideKickLTD,0,2003
38965,KoeiTecmoGames,0,2003
38966,MikeBithell,0,2003
38967,"Atari,SlightlyMadStudios,AtariSA",0,2003
38968,AmplitudeStudios,0,2003
38969,Mossmouth,0,2003
38970,RatKingEntertainment,0,2003
38971,"Sega,Xeen",0,2003
38972,Dreampainters,0,2003
38973,Nigoro,0,2003
38974,RightSquareBracketLeftSquareBracketGames,0,2003
38975,EmobiGames,0,2003
38976,Alvion,0,2003
38977,"JacobAntonucci,GoneNorthGames",0,2003
38978,TequilaWorks,0,2003
38979,MisfitsAttic,0,2003
38980,"TeotlStudios,TalawaGames",0,2003
38981,"Kalypso,NovacoreStudios",0,2003
38982,"Minority,MinorityMediaInc.",0,2003
38983,HumbleHearts,0,2003
38984,"HighMoonStudios,MercenaryTechnologies",0,2003
38985,"ValveSoftware,HiddenPathEntertainment",0,2003
38986,"24CaratGames,24CaretGames",0,2003
38987,Fishlabs,0,2003
38988,"IcebergInteractive,KukouriMobileEntertainment",0,2003
38989,"IdolMinds,InsomniacGames",0,2003
38990,SpookySquidGames,0,2003
38991,RetroAffect,0,2003
38992,OkugiStudio,0,2003
38993,EndgameStudios,0,2003
38994,SubsetGames,0,2003
38995,BlueGiantInteractive,0,2003
38996,BlackMesaModificationTeam,0,2003
38997,"AwesomeGamesStudio,AwesomeGamesStudio",0,2003
38998,"TarsierStudios,DoubleEleven",0,2003
38999,Blit,0,2003
39000,"AsterizmCo.,Ltd",0,2003
39001,"Spike,SpikeChunsoft",0,2003
39002,PuppyPunchProductions,0,2003
39003,Crispy's,0,2003
39004,"RovioMobile,RovioEntertainment",0,2003
39005,"OmegaForce,TecmoKoeiGames",0,2003
39006,DataRealms,0,2003
39007,"Nintendo,HeadstrongGames",0,2003
39008,InstantKingdom,0,2003
39009,DifferentTuna,0,2003
39010,VblankEntertainmentInc.,0,2003
39011,"Cyanide,Spiders",0,2003
39012,ToylogicInc.,0,2003
39013,HammerpointInteractive,0,2003
39014,TornBannerStudios,0,2003
39015,"CompileHeart,GCREST",0,2003
39016,2DawnGames,0,2003
39017,BlackForestGames,0,2003
39018,GiantSparrow,0,2003
39019,Dennaton,0,2003
39020,DangerClose,0,2003
39021,HoneyslugLtd,0,2003
39022,"Playground,PlaygroundGames",0,2003
39023,XDEV,0,2003
39024,ZealGameStudios,0,2003
39025,"Guerrilla,SupermassiveGames",0,2003
39026,GiantsSoftware,0,2003
39027,NorthwayGames,0,2003
39028,"KatauriInteractive,KaturiInteractive",0,2003
39029,ShiverGames,0,2003
39030,MuseGames,0,2003
39031,LukewarmMedia,0,2003
39032,UnknownWorldsEntertainment,0,2003
39033,"Nike,Inc.",0,2003
39034,PhoenixOnlineStudios,0,2003
39035,CherryPopGames,0,2003
39036,JoaoVictordaSilva//LucasRoberto,0,2003
39037,MightandDelight,0,2003
39038,SeriousBrew,0,2003
39039,CleverBeans,0,2003
39040,"MediaMolecule,UnitedFrontGames",0,2003
39041,Ankama,0,2003
39042,StraightRight,0,2003
39043,"PhosphorGamesStudio,LLC",0,2003
39044,TomorrowCorporation,0,2003
39045,"HeavyIronStudios,JunctionPoint",0,2003
39046,"RocksteadyStudios,WBGamesMontreal",0,2003
39047,"IoInteractive,NixxesSoftware",0,2003
39048,"TorusGames,D3Publisher",0,2003
39049,SuperBotEntertainment,0,2003
39050,IonFX,0,2003
39051,OverhaulGames,0,2003
39052,KeenSoftwareHouse,0,2003
39053,DarkValeGames,0,2003
39054,WormwoodStudios,0,2003
39055,StygianSoftware,0,2003
39056,HarvesterGames,0,2003
39057,"VooFooStudios,BossBaddie",0,2003
39058,"AdhesiveGames,ReloadedGames",0,2003
39059,JagexGamesStudio,0,2003
39060,Playerthree,0,2003
39061,HorbergProductions,0,2003
39062,CardboardComputer,0,2003
39063,Allgraf,0,2003
39064,BornReadyGames,0,2003
39065,"NinjaTheory,QLOC",0,2003
39066,"ProjectAces,QLOC",0,2003
39067,GrindingGearGames,0,2003
39068,CriticalStudio,0,2003
39069,XYLAEntertainment,0,2003
39070,EdKeyandDavidKanaga,0,2003
39071,"17Bit,17-Bit",0,2003
39072,"Kalypso,HaemimontGames",0,2003
39073,Demruth,0,2003
39074,AnalgesicProductions,0,2003
39075,TateMultimedia,0,2003
39076,Denby/Raze,0,2003
39077,TyTaylorandMarioCastaneda,0,2003
39078,StarGemInc.,0,2003
39079,Division2,0,2003
39080,NewWorldInteractive,0,2003
39081,I-FRIQIYA,0,2003
39082,Poisoft,0,2003
39083,"Nintendo,SpikeChunsoft",0,2003
39084,ChasingCarrots,0,2003
39085,BlueIsleStudios,0,2003
39086,"FIXKorea,Co.LTD",0,2003
39087,CubeRoots,0,2003
39088,ShiroGames,0,2003
39089,SpaceBulletDynamicsCorporation,0,2003
39090,ArtificeStudio,0,2003
39091,Geniaware,0,2003
39092,"GravityCorporation,Gravity",0,2003
39093,FourDoorLemon,0,2003
39094,"EnsembleStudios,HiddenPathEntertainment",0,2003
39095,Droqen,0,2003
39096,PixelToys,0,2003
39097,SnowbirdGameStudios,0,2003
39098,BossaStudios,0,2003
39099,OldSchoolGames,0,2003
39100,PocketwatchGames,0,2003
39101,ZeroSumGames,0,2003
39102,GreenheartGames,0,2003
39103,"SCEJapanStudio,comcept",0,2003
39104,"NekoEntertainment,Bulkypix",0,2003
39105,EchoPeak,0,2003
39106,LucidGames,0,2003
39107,AbbeyGames,0,2003
39108,Point5Projects,0,2003
39109,"Activision,FirebrandGames",0,2003
39110,SawflyStudios,0,2003
39111,i-illusions,0,2003
39112,AntimatterGames,0,2003
39113,FacepalmGames,0,2003
39114,LogicArtists,0,2003
39115,DONTNODEntertainment,0,2003
39116,Gazillion,0,2003
39117,TomFrancis,0,2003
39118,FallenTreeGames,0,2003
39119,UndeadLabs,0,2003
39120,"UberEntertainment,PlanetaryAnnihilationInc",0,2003
39121,exDream,0,2003
39122,damiansommer,0,2003
39123,BeholdStudios,0,2003
39124,"BlitzGames,DisneyInteractiveStudios",0,2003
39125,"Level5,NATSUMEATARIInc.",0,2003
39126,Team2Bit,0,2003
39127,BrainSlapStudio,0,2003
39128,"Eutechnyx,DeepSilver",0,2003
39129,"AbstractionGames,Dennaton",0,2003
39130,"MonolithSoft,Banpresto",0,2003
39131,ReplayGames,0,2003
39132,CellarDoorGames,0,2003
39133,StrangelandsLtd.,0,2003
39134,"Wargaming.net,PershaStudia",0,2003
39135,L3OInteractive,0,2003
39136,"HighVoltageSoftware,NetherRealmStudios",0,2003
39137,KoolhausGames,0,2003
39138,PDDesignStudioPteLtd,0,2003
39139,SumomGames,0,2003
39140,"Level5,MillenniumKitchen",0,2003
39141,"Vanguard,343Industries",0,2003
39142,MadOrange,0,2003
39143,"TributeGames,TributeGamesInc.",0,2003
39144,JohammTael&MihkelTael,0,2003
39145,HarebrainedSchemesLLC,0,2003
39146,DoubleEleven,0,2003
39147,PwneeStudios,0,2003
39148,Interceptor,0,2003
39149,KochMedia,0,2003
39150,Sparpweed,0,2003
39151,Threaks,0,2003
39152,Image&Form,0,2003
39153,RedgrimAB,0,2003
39154,LucasPope,0,2003
39155,"DerekYu,Mossmouth",0,2003
39156,5-BitsGames,0,2003
39157,BlackpowderGames,0,2003
39158,"FullControlApS,FullControl",0,2003
39159,TheFullbrightCompany,0,2003
39160,Flippfly,0,2003
39161,UbisoftToronto,0,2003
39162,"Mossmouth,BlitWorks",0,2003
39163,AlanHazelden&HarryLee,0,2003
39164,AbstractionGames,0,2003
39165,RedBarrels,0,2003
39166,SantaRagione,0,2003
39167,EndlessFluff,0,2003
39168,GuerillaCambridge,0,2003
39169,"VogsterEntertainment,LLC",0,2003
39170,BlueManchu,0,2003
39171,RobotLovesKitty,0,2003
39172,CrazyVikingStudios,0,2003
39173,VividGames,0,2003
39174,QubicGames,0,2003
39175,FreakZone,0,2003
39176,"Nintendo,HexaDrive",0,2003
39177,SerellanLLC,0,2003
39178,"MicroProse,KungFuFactory",0,2003
39179,CIGames,0,2003
39180,"CurveStudios,superflatgames",0,2003
39181,"BEAUTIFUNGAMESSL,BeautiFunGames",0,2003
39182,HeadupGames,0,2003
39183,"bitComposerGames,bitComposer",0,2003
39184,ORiGOGAMES,0,2003
39185,GripGames,0,2003
39186,PolypusherStudios,0,2003
39187,TOYBOX,0,2003
39188,DaveyWreden,0,2003
39189,MinorKeyGames,0,2003
39190,SeavenStudio,0,2003
39191,"SIMS,RisingStarGames",0,2003
39192,"CyberConnect2,NamcoBandaiGames",0,2003
39193,"EidosMontreal,StraightRight",0,2003
39194,NoumenaProductions,0,2003
39195,BetaDwarf,0,2003
39196,KUNOINTERACTIVE,0,2003
39197,WBGamesMontreal,0,2003
39198,ScientificallyProven,0,2003
39199,"NamcoBandaiGames,MonkeyBarGames",0,2003
39200,ModernDream,0,2003
39201,WalesInteractive,0,2003
39202,GeetaGames,0,2003
39203,UltraRunawayGames,0,2003
39204,Koboldgames,0,2003
39205,MightyRocketStudio,0,2003
39206,DigitalWorksEntertainment,0,2003
39207,"Chucklefish,HopooGames",0,2003
39208,"DoubleEleven,Q-Games",0,2003
39209,TheQuantumAstrophysicistsGuild,0,2003
39210,TheTiniestShark,0,2003
39211,ProxyStudios,0,2003
39212,"Housemarque,XDEV",0,2003
39213,CompulsionGames,0,2003
39214,"Nintendo,SegaSportsR&D",0,2003
39215,GhostGames,0,2003
39216,Zoink!,0,2003
39217,RealtaEntertainmentGroup,0,2003
39218,MercenaryTechnology,0,2003
39219,"Nintendo,NdCube",0,2003
39220,SpearheadGames,0,2003
39221,FishcowStudio,0,2003
39222,IventGames,0,2003
39223,OrthogonalGames,0,2003
39224,"SCEA,HumanatureStudios",0,2003
39225,BeauBlyth,0,2003
39226,"ForeverEntertainmentS.A.,ForeverEntertainment",0,2003
39227,RainGames,0,2003
39228,"nifflas,NifflasGames",0,2003
39229,JasonOda,0,2003
39230,InterdimensionalGamesInc,0,2003
39231,Messhof,0,2003
39232,MindoverMatter,0,2003
39233,UbisoftSofia,0,2003
39234,Stoic,0,2003
39235,TomHegarty,0,2003
39236,LimbicEntertainment,0,2003
39237,PlasticPiranha,0,2003
39238,Artdink,0,2003
39239,"CrystalDynamics,UnitedFrontGames",0,2003
39240,"StrikeVectorTeam,RagequitCorporation",0,2003
39241,JasonRohrer,0,2003
39242,"YoungHorses,Inc",0,2003
39243,"10tonsLtd,10tons",0,2003
39244,VertigoGames,0,2003
39245,"Hitbox,QLOC",0,2003
39246,AstroPort,0,2003
39247,Necrophone,0,2003
39248,"ThreeRings,BandaiNamcoGames",0,2003
39249,SpikeChunsoft,0,2003
39250,LimasseFive,0,2003
39251,ShiningRockSoftware,0,2003
39252,CorecellTechnology,0,2003
39253,"AksysGames,BlackTowerStudios",0,2003
39254,BlooberTeam,0,2003
39255,GoodbyeGalaxyGames,0,2003
39256,TerriblePostureGames,0,2003
39257,"AbstractionGames,RonimoGames",0,2003
39258,"ClimaxStudios,SonyInteractiveEntertainment",0,2003
39259,GameDesignDan,0,2003
39260,RCMADIAX,0,2003
39261,RocketBearGames,0,2003
39262,Simogo,0,2003
39263,Stage2Studios,0,2003
39264,RespawnEntertainment,0,2003
39265,MattThorson,0,2003
39266,SnowedInStudios,0,2003
39267,FunUnitInc,0,2003
39268,Arzest,0,2003
39269,Vlambeer,0,2003
39270,"SparkUnlimited,comcept",0,2003
39271,"XaviantGames,Xaviant",0,2003
39272,Coilworks,0,2003
39273,StudioSaizensen,0,2003
39274,MagicalTimeBean,0,2003
39275,WhitePaperGames,0,2003
39276,"PolytronCorp.,BlitWorks",0,2003
39277,MagikoGaming,0,2003
39278,"CliffhangerProductions,CliffhangerProductions",0,2003
39279,TributeGames,0,2003
39280,ZeniMaxMedia,0,2003
39281,FreeLives,0,2003
39282,"ParadoxInteractive,1C:Ino-Co,Ino-CoPlus",0,2003
39283,DykastLubomir,0,2003
39284,PinkertonRoadStudio,0,2003
39285,InfiniteMonkeys,0,2003
39286,Bplus,0,2003
39287,ParityBit,0,2003
39288,KevinZuhn,0,2003
39289,FinishLineGames,0,2003
39290,PhosfiendSystems,0,2003
39291,ExperienceInc.,0,2003
39292,TrueAxis,0,2003
39293,BigRobotLtd,0,2003
39294,WholeHogGames,0,2003
39295,"SanzaruGames,SanzaruGames,Inc.",0,2003
39296,BigFinishGames,0,2003
39297,StudioPixel,0,2003
39298,osaogames,0,2003
39299,MimimiProductions,0,2003
39300,TerriVellimann,0,2003
39301,DigitalHappiness,0,2003
39302,MachineGames,0,2003
39303,TheGameKitchen,0,2003
39304,VagabondDog,0,2003
39305,TheGameBakers,0,2003
39306,d3tLtd,0,2003
39307,ParadoxNorth,0,2003
39308,NowhereStudios,0,2003
39309,KrillbiteStudio,0,2003
39310,Edelweiss,0,2003
39311,OverTheMoon,0,2003
39312,CarbineStudios,0,2003
39313,Puuba,0,2003
39314,PixelOpus,0,2003
39315,Gojira,0,2003
39316,OoveeGameStudios,0,2003
39317,PasstechGames,0,2003
39318,ApolloSoft,0,2003
39319,HappionLaboratories,0,2003
39320,TheDigitalLounge,0,2003
39321,"Relic,RelicEntertainment",0,2003
39322,HeSaw,0,2003
39323,YachtClubGames,0,2003
39324,MovingPlayer,0,2003
39325,WobblyToothLtd,0,2003
39326,FailbetterGames,0,2003
39327,FuzzyWuzzyGames,0,2003
39328,SandSailorStudio,0,2003
39329,CrunchingKoalas,0,2003
39330,BojanBrbora,0,2003
39331,NightLightInteractive,0,2003
39332,CranberryProduction,0,2003
39333,InfamousQuests,0,2003
39334,JustAPixel,0,2003
39335,Moonshark,0,2003
39336,WizardsoftheCoast,0,2003
39337,ExtendInteractive,0,2003
39338,GalaxyTrail,0,2003
39339,Robotality,0,2003
39340,PyrodactylGames,0,2003
39341,UpperByte,0,2003
