,name,value,date
67573,TheGamesCompany,1,2011-01-01
67574,JupiterMultimedia,1,2011-01-01
67575,2DBoy,2,2011-01-01
67576,CertainAffinity,4,2011-01-01
67577,EABrightLight,22,2011-01-01
67578,Meridian4,1,2011-01-01
67579,MediaMolecule,4,2011-01-01
67580,VenanEntertainment,1,2011-01-01
67581,CashmereProd.,1,2011-01-01
67582,BethesdaGameStudios,15,2011-01-01
67583,RudolfKremers,2,2011-01-01
67584,AlexMay,2,2011-01-01
67585,AQInteractive,3,2011-01-01
67586,IsopodLabs,1,2011-01-01
67587,EnjoyUpGames,3,2011-01-01
67588,CreaturesInc.,3,2011-01-01
67589,NavarreCorp,1,2011-01-01
67590,Vogster,6,2011-01-01
67591,EAVancouver,2,2011-01-01
67592,CookingMamaLimited,1,2011-01-01
67593,BuzzMonkeySoftware,1,2011-01-01
67594,NovaleafGameStudios,1,2011-01-01
67595,BarkersCrestStudios,1,2011-01-01
67596,TrineGames,1,2011-01-01
67597,CerasusMedia,2,2011-01-01
67598,PiecesInteractive,3,2011-01-01
67599,Sandblast,1,2011-01-01
67600,RedFlyStudio,8,2011-01-01
67601,Tamsoft,4,2011-01-01
67602,SideQuestStudios,2,2011-01-01
67603,StickmenStudios,2,2011-01-01
67604,BlitzArcade,6,2011-01-01
67605,Epos,1,2011-01-01
67606,BrightFutureGmbH,3,2011-01-01
67607,Ctxm/SayDesign,1,2011-01-01
67608,Mindware,1,2011-01-01
67609,EyebrowInteractive,1,2011-01-01
67610,PetriPurho,1,2011-01-01
67611,TwistedPixelGames,5,2011-01-01
67612,PapayaStudio,4,2011-01-01
67613,FunTownWorldLimited,1,2011-01-01
67614,FluffyLogic,2,2011-01-01
67615,GaijinEntertainment,9,2011-01-01
67616,HeadstrongGames,4,2011-01-01
67617,HudsonEntertainment,6,2011-01-01
67618,RealtechVR,1,2011-01-01
67619,Bongfish,2,2011-01-01
67620,BoxedDream,1,2011-01-01
67621,PlatinumGames,6,2011-01-01
67622,GaijinGames,8,2011-01-01
67623,PaleoEntertainment,1,2011-01-01
67624,10tacleStudios,2,2011-01-01
67625,TaleofTales,1,2011-01-01
67626,RunewakerEntertainment,1,2011-01-01
67627,RedRocketGames,1,2011-01-01
67628,Tigon,3,2011-01-01
67629,Doublesix,4,2011-01-01
67630,Killaware,1,2011-01-01
67631,2KShanghai,1,2011-01-01
67632,SkaStudios,2,2011-01-01
67633,BrokenRules,2,2011-01-01
67634,Pelfast,1,2011-01-01
67635,DeepSilver,3,2011-01-01
67636,ProperGames,3,2011-01-01
67637,TarsierStudios,1,2011-01-01
67638,KnockoutGames,1,2011-01-01
67639,Lazy8Studios,1,2011-01-01
67640,CowboyRodeo,2,2011-01-01
67641,ACETeam,4,2011-01-01
67642,Nordcurrent,2,2011-01-01
67643,GammickEntertainment,1,2011-01-01
67644,OssianStudios,1,2011-01-01
67645,BlackWingFoundation,1,2011-01-01
67646,MLEnterprises,2,2011-01-01
67647,MajescoGames,2,2011-01-01
67648,Majesco,2,2011-01-01
67649,Gulti,2,2011-01-01
67650,Aquria,1,2011-01-01
67651,ArcenGames,1,2011-01-01
67652,TeamToro,1,2011-01-01
67653,TheFarm51,1,2011-01-01
67654,KeysFactory,1,2011-01-01
67655,BlueOmega,3,2011-01-01
67656,IronNosCo.,1,2011-01-01
67657,TheSimsStudio,11,2011-01-01
67658,TimelineInteractive,2,2011-01-01
67659,RonimoGames,2,2011-01-01
67660,Amaze,1,2011-01-01
67661,StudioArchcraft,1,2011-01-01
67662,Zerodiv,1,2011-01-01
67663,ErikSvedang,1,2011-01-01
67664,Prope,5,2011-01-01
67665,WarDrumStudios,1,2011-01-01
67666,Codeglue,1,2011-01-01
67667,neoqb,1,2011-01-01
67668,ZombieCowStudios,1,2011-01-01
67669,TwelveGames,1,2011-01-01
67670,DICEStockholm,2,2011-01-01
67671,Kouyousha,1,2011-01-01
67672,3AGames,1,2011-01-01
67673,Playbrains,2,2011-01-01
67674,LegendoEntertainment,2,2011-01-01
67675,CentauriProduction,2,2011-01-01
67676,TitanStudios,1,2011-01-01
67677,EngineSoftware,1,2011-01-01
67678,UbisoftSingapore,1,2011-01-01
67679,REDEntertainment,3,2011-01-01
67680,OvertheTopGames,4,2011-01-01
67681,NoWayStudio,1,2011-01-01
67682,GameCo,1,2011-01-01
67683,AwesomePlayLtd.,1,2011-01-01
67684,HemisphereGames,1,2011-01-01
67685,AtomicMotion,1,2011-01-01
67686,DejobaanGames,1,2011-01-01
67687,Exkee,2,2011-01-01
67688,8MonkeyLabs,2,2011-01-01
67689,TransmissionGames,3,2011-01-01
67690,Vanillaware,1,2011-01-01
67691,SlightlyMadStudios,6,2011-01-01
67692,ReactorZero,1,2011-01-01
67693,fyto,1,2011-01-01
67694,BionicGames,1,2011-01-01
67695,FallenEarth,1,2011-01-01
67696,Tabot,1,2011-01-01
67697,CXTM,1,2011-01-01
67698,BlackInc.,1,2011-01-01
67699,VisceralGames,9,2011-01-01
67700,LooseCannonStudios,3,2011-01-01
67701,Kurogane,1,2011-01-01
67702,RTL,1,2011-01-01
67703,SubatomicStudios,1,2011-01-01
67704,EAMobile,2,2011-01-01
67705,RhinoStudios,1,2011-01-01
67706,PlayerX,1,2011-01-01
67707,PerformanceDesignedProducts,1,2011-01-01
67708,IncineratorGames,3,2011-01-01
67709,MedaverseStudios,1,2011-01-01
67710,FeelPlus,7,2011-01-01
67711,BoolatGames,1,2011-01-01
67712,.theprodukkt,1,2011-01-01
67713,AmanitaDesign,1,2011-01-01
67714,GungHo,2,2011-01-01
67715,DigitalChocolate,1,2011-01-01
67716,impressionware,1,2011-01-01
67717,HijinxStudios,3,2011-01-01
67718,RiotGames,1,2011-01-01
67719,RunicGames,2,2011-01-01
67720,HomegrownGames,1,2011-01-01
67721,DarkEnergyDigital,5,2011-01-01
67722,AnimationArts,2,2011-01-01
67723,UbisoftVancouver,4,2011-01-01
67724,StormCityGames,2,2011-01-01
67725,FuturemarkGamesStudio,1,2011-01-01
67726,GameLife,1,2011-01-01
67727,KnowledgeAdventureInc.,1,2011-01-01
67728,Robomodo,3,2011-01-01
67729,NtroniumGames,1,2011-01-01
67730,NeocoreGames,3,2011-01-01
67731,JustAddWater,2,2011-01-01
67732,Nemesys,3,2011-01-01
67733,BlitzGamesStudios,5,2011-01-01
67734,CapyGames,3,2011-01-01
67735,EXORStudios,1,2011-01-01
67736,DNSDevelopment,2,2011-01-01
67737,Abylight,1,2011-01-01
67738,Ice-PickLodge,2,2011-01-01
67739,CurveStudios,3,2011-01-01
67740,UndergroundDevelopment,1,2011-01-01
67741,EiconicGames,2,2011-01-01
67742,VigilGames,3,2011-01-01
67743,TerryCavanagh,2,2011-01-01
67744,NBGI,1,2011-01-01
67745,AirtightGames,3,2011-01-01
67746,Remode,1,2011-01-01
67747,PremiumAgency,2,2011-01-01
67748,RegolithGamesltd,1,2011-01-01
67749,VooFooStudios,1,2011-01-01
67750,ChillingoLtd,1,2011-01-01
67751,ChillingoLtd.,1,2011-01-01
67752,Chillingo,1,2011-01-01
67753,Hi-RezStudios,1,2011-01-01
67754,PressPlay,3,2011-01-01
67755,PhilHassey,1,2011-01-01
67756,TheOddGentlemen,2,2011-01-01
67757,G1M2,1,2011-01-01
67758,SarbakanInc.,2,2011-01-01
67759,BrendonChung,1,2011-01-01
67760,GlobZ,1,2011-01-01
67761,SignalStudios,2,2011-01-01
67762,RyugaGotokuStudios,2,2011-01-01
67763,Cadenza,1,2011-01-01
67764,NUDEMAKER,1,2011-01-01
67765,Y.K.,1,2011-01-01
67766,4AGames,2,2011-01-01
67767,Beatshapers,2,2011-01-01
67768,Nicalis,2,2011-01-01
67769,MonumentalGames,3,2011-01-01
67770,HandMadeGame,1,2011-01-01
67771,ZootFly,3,2011-01-01
67772,SoldakEntertainment,1,2011-01-01
67773,BeatnikGames,1,2011-01-01
67774,FatsharkAB,6,2011-01-01
67775,TragnarionStudios,1,2011-01-01
67776,MadMonkeyStudio,1,2011-01-01
67777,ProperGamesLtd,2,2011-01-01
67778,ShadowRage,1,2011-01-01
67779,Softlab-NSK,1,2011-01-01
67780,Universomo,1,2011-01-01
67781,Mediatonic,4,2011-01-01
67782,iSquaredGames,1,2011-01-01
67783,DaedalicEntertainment,2,2011-01-01
67784,AlienAfterAll,2,2011-01-01
67785,AkaoniStudio,1,2011-01-01
67786,SegaStudiosSanFrancisco,3,2011-01-01
67787,SiliconStudio,1,2011-01-01
67788,PanicButton,1,2011-01-01
67789,GamesDistillery,1,2011-01-01
67790,NintendoEADTokyo,1,2011-01-01
67791,PeakVox,1,2011-01-01
67792,PuppyGames,1,2011-01-01
67793,TetrisOnline,2,2011-01-01
67794,UnitedFrontGames,1,2011-01-01
67795,NaturalMotion,3,2011-01-01
67796,Brawsome,1,2011-01-01
67797,HelloGames,2,2011-01-01
67798,IconGames,2,2011-01-01
67799,NextWaveTeam,1,2011-01-01
67800,DoctorEntertainment,2,2011-01-01
67801,BaconWrappedGames,1,2011-01-01
67802,RuffianGames,1,2011-01-01
67803,NabiStudios,1,2011-01-01
67804,GamingMindsStudios,2,2011-01-01
67805,TheBeardedLadiesConsulting,1,2011-01-01
67806,GamelionStudios,1,2011-01-01
67807,FrimaStudio,2,2011-01-01
67808,PLAYDEAD,3,2011-01-01
67809,EASingapore,1,2011-01-01
67810,VectorUnitInc.,1,2011-01-01
67811,VectorUnit,1,2011-01-01
67812,RichardHofmeier,1,2011-01-01
67813,NitroGames,2,2011-01-01
67814,VivaMedia,2,2011-01-01
67815,UberEntertainment,2,2011-01-01
67816,2KCzech,6,2011-01-01
67817,AutumnMoon,1,2011-01-01
67818,SupermassiveGames,2,2011-01-01
67819,ZindagiGames,2,2011-01-01
67820,EasyGameStation,2,2011-01-01
67821,StarWraith,1,2011-01-01
67822,SystemPrisma,2,2011-01-01
67823,CodemastersBirmingham,3,2011-01-01
67824,BehaviourInteractive,9,2011-01-01
67825,4mmGames,2,2011-01-01
67826,Novarama,1,2011-01-01
67827,Dice,2,2011-01-01
67828,DangerClose,3,2011-01-01
67829,QCFDesign,1,2011-01-01
67830,Seven45Studios,2,2011-01-01
67831,TeamMeat,2,2011-01-01
67832,FrozenNorthProductions,1,2011-01-01
67833,NATSUMEATARIInc.,2,2011-01-01
67834,TeotlStudios,1,2011-01-01
67835,THQStudioAustralia,1,2011-01-01
67836,BigSandwichGames,2,2011-01-01
67837,GCP1,1,2011-01-01
67838,GoodScienceStudio,1,2011-01-01
67839,BigPark,2,2011-01-01
67840,ParallaxSoftware,1,2011-01-01
67841,ColdwoodInteractive,1,2011-01-01
67842,Rockin'Android,2,2011-01-01
67843,VitaminGStudios,3,2011-01-01
67844,Spiders,3,2011-01-01
67845,ValuSoft,2,2011-01-01
67846,CipherPrime,1,2011-01-01
67847,JunctionPoint,1,2011-01-01
67848,VirtualAirGuitarCompany,2,2011-01-01
67849,differentcloth,1,2011-01-01
67850,CockroachInc.,1,2011-01-01
67851,LittleGreenMen,1,2011-01-01
67852,TonsofBits,1,2011-01-01
67853,EnigmaSoftwareProductions,1,2011-01-01
67854,RovioMobile,1,2011-01-01
67855,AbstractionGames,1,2011-01-01
67856,RovioEntertainment,1,2011-01-01
67857,Deck13,3,2011-01-01
67858,WBIE,2,2011-01-01
67859,BrightsideGames,1,2011-01-01
67860,StunlockStudios,1,2011-01-01
67861,Zallag,1,2011-01-01
67862,BlendoGames,1,2011-01-01
67863,ArrowheadGameStudios,2,2011-01-01
67864,PunchersImpact,2,2011-01-01
67865,Eden,3,2011-01-01
67866,DrinkBoxStudios,1,2011-01-01
67867,CranberryStudios,1,2011-01-01
67868,IronGalaxyStudios,5,2011-01-01
67869,RealmforgeStudios,1,2011-01-01
67870,MindscapeInc.,1,2011-01-01
67871,Mindscape,1,2011-01-01
67872,Wizarbox,1,2011-01-01
67873,ColossalOrder,1,2011-01-01
67874,WadjetEyeGames,2,2011-01-01
67875,JoshuaNuernberger,1,2011-01-01
67876,EggtoothTeam,1,2011-01-01
67877,HeadupGames,1,2011-01-01
67878,CreneticStudios,1,2011-01-01
67879,RedRedemption,1,2011-01-01
67880,TrionWorlds,1,2011-01-01
67881,ZachtronicsIndustries,1,2011-01-01
67882,2KGames,1,2011-01-01
67883,TecmoKoeiCanada,1,2011-01-01
67884,FireHoseGames,1,2011-01-01
67885,DreamRift,1,2011-01-01
67886,PerfectWorldEntertainment,1,2011-01-01
67887,Xeen,1,2011-01-01
67888,BehaviorStudios,3,2011-01-01
67889,Vitei,1,2011-01-01
67890,Vatra,2,2011-01-01
67891,THQDigitalStudiosUK,1,2011-01-01
67892,BlackLionStudios,1,2011-01-01
67893,11bitstudios,1,2011-01-01
67894,KillspaceEntertainment,1,2011-01-01
67895,CoffeeStainStudios,1,2011-01-01
67896,NetherRealmStudios,4,2011-01-01
67897,DTPEntertainment,1,2011-01-01
67898,CranberryProduction,1,2011-01-01
67899,EA2D,2,2011-01-01
67900,ColibriGames,1,2011-01-01
67901,AdventurePlanningService,1,2011-01-01
67902,Alientrap,1,2011-01-01
67903,SpiderwebSoftware,1,2011-01-01
67904,DeadMageStudio,1,2011-01-01
67905,StateofPlayGames,1,2011-01-01
67906,THQDigitalStudioPhoenix,2,2011-01-01
67907,ArtCo.,1,2011-01-01
67908,VanguardGames,2,2011-01-01
67909,Re-Logic,1,2011-01-01
67910,TeamBondi,4,2011-01-01
67911,BedlamGames,2,2011-01-01
67912,Mode7Games,1,2011-01-01
67913,DakkoDakko,1,2011-01-01
67914,ApogeeSoftware,1,2011-01-01
67915,FinalFormGames,1,2011-01-01
67916,SpicyHorse,3,2011-01-01
67917,SmudgedCatGames,1,2011-01-01
67918,Murudai,1,2011-01-01
67919,GREZZO,2,2011-01-01
67920,MinMaxGamesLtd.,1,2011-01-01
67921,HeatwaveInteractive,1,2011-01-01
67922,TurmoilGames,1,2011-01-01
67923,KoeiTecmoGames,2,2011-01-01
67924,OpenEmotionStudios,1,2011-01-01
67925,CandygunGames,2,2011-01-01
67926,QLOC,1,2011-01-01
67927,TheLordzGamesStudio,1,2011-01-01
67928,GaslampGames,1,2011-01-01
67929,CatnipGames,1,2011-01-01
67930,THQWarrington,2,2011-01-01
67931,MysticBox,1,2011-01-01
67932,SupergiantGames,2,2011-01-01
67933,SaturnineGames,1,2011-01-01
67934,AGOGames,1,2011-01-01
67935,StreumOnStudio,1,2011-01-01
67936,ShadowPlanetProductions,1,2011-01-01
67937,Mobigame,1,2011-01-01
67938,Microforum,1,2011-01-01
67939,TanukiiStudios,1,2011-01-01
67940,tinyBuildGAMES,1,2011-01-01
67941,tinyBuild,1,2011-01-01
67942,Kiloo,1,2011-01-01
67943,SwingSwingSubmarine,1,2011-01-01
67944,EidosMontreal,5,2011-01-01
67945,HazardousSoftware,1,2011-01-01
67946,GuildfordStudio,2,2011-01-01
67947,Mommy'sBestGames,1,2011-01-01
67948,FlyingWildHog,1,2011-01-01
67949,Xendex,1,2011-01-01
67950,LaughingJackal,1,2011-01-01
67951,KungFuFactory,2,2011-01-01
67952,AlphaUnit,1,2011-01-01
67953,DancingDots,1,2011-01-01
67954,Straandlooper,1,2011-01-01
67955,InterwaveStudios,1,2011-01-01
67956,RailSimulator.com,1,2011-01-01
67957,UnigineCorp,1,2011-01-01
67958,Russia,1,2011-01-01
67959,UTVIgnitionGames,2,2011-01-01
67960,RecoilGames,2,2011-01-01
67961,GamesFarm,2,2011-01-01
67962,EdmundMcMillen,1,2011-01-01
67963,FlorianHimsl,1,2011-01-01
67964,AvalonStyle,1,2011-01-01
67965,SantaEntertainment,1,2011-01-01
67966,RobotEntertainment,2,2011-01-01
67967,FuelIndustries,1,2011-01-01
67968,CapcomVancouver,3,2011-01-01
67969,TrendyEntertainment,3,2011-01-01
67970,RatloopAsiaPteLtd,1,2011-01-01
67971,ColdBeamGames,1,2011-01-01
67972,OverkillSoftware,2,2011-01-01
67973,HandCircus,1,2011-01-01
67974,IridiumStudios,1,2011-01-01
67975,Vlambeer,1,2011-01-01
67976,KINGArt,1,2011-01-01
67977,DigitalArrow,1,2011-01-01
67978,FreebirdGames,1,2011-01-01
67979,MonkeyPawGames,1,2011-01-01
67980,Zordix,1,2011-01-01
67981,Gamethunks,1,2011-01-01
67982,GoldhawkInteractive,1,2011-01-01
67983,SledgehammerGames,4,2011-01-01
67984,SnapDragonGames,1,2011-01-01
67985,DieGuteFabrik,1,2011-01-01
67986,StarfireStudios,1,2011-01-01
67987,Asobism,1,2011-01-01
67988,Co.ltd.,1,2011-01-01
67989,Artdink,1,2011-01-01
67990,TrickstarGames,1,2011-01-01
67991,MagicPixelGames,1,2011-01-01
67992,UBlartMontpellier,3,2011-01-01
67993,2x2Games,1,2011-01-01
67994,343Industries,1,2011-01-01
67995,MojangAB,1,2011-01-01
67996,SilentDreams,1,2011-01-01
67997,TeamGrisGris,1,2011-01-01
67998,NicolasIntoxicate,1,2011-01-01
67999,ReloadedProductions,1,2011-01-01
68000,ReloadedGamesInc.,1,2011-01-01
68001,ReloadedGames,1,2011-01-01
68002,EntertainmentAnalysis&DevelopmentDivision,1,2011-01-01
68003,MarvelousAQL,1,2011-01-01
68004,ZooEntertainment,1,2011-01-01
68005,Team6GameStudios,1,2011-01-01
68006,Team6GamesStudio,1,2011-01-01
68007,ToxicGames,1,2011-01-01
68008,SevenOneIntermedia,1,2011-01-01
68009,UFOInteractive,0,2011-01-01
68010,VectorCell,0,2011-01-01
68011,CrocodileEntertainment,0,2011-01-01
68012,Hitbox,0,2011-01-01
68013,SeamlessEntertainment,0,2011-01-01
68014,Denki,0,2011-01-01
68015,RichMakeGame,0,2011-01-01
68016,GroundingInc.,0,2011-01-01
68017,BrainCandy,0,2011-01-01
68018,Kalypso,0,2011-01-01
68019,TheChineseRoom,0,2011-01-01
68020,FunBits,0,2011-01-01
68021,HatoMoa,0,2011-01-01
68022,Trapdoor,0,2011-01-01
68023,Entersphere,0,2011-01-01
68024,Version2GamesLimited,0,2011-01-01
68025,Vanpool,0,2011-01-01
68026,IllFonic,0,2011-01-01
68027,ICEBOXStudios,0,2011-01-01
68028,StrangeLoopGames,0,2011-01-01
68029,Cellius,0,2011-01-01
68030,EdenIndustries,0,2011-01-01
68031,ProjectSora,0,2011-01-01
68032,GelidGames,0,2011-01-01
68033,CollectingSmiles,0,2011-01-01
68034,RevergeLabs,0,2011-01-01
68035,TurboTapeGames,0,2011-01-01
68036,SpikySnailGamesStudio,0,2011-01-01
68037,AlmostHuman,0,2011-01-01
68038,1C-Softclub,0,2011-01-01
68039,PolytronCorp.,0,2011-01-01
68040,TecmoKoeiGames,0,2011-01-01
68041,Biart,0,2011-01-01
68042,superflatgames,0,2011-01-01
68043,FishingCactus,0,2011-01-01
68044,EnjoyGaming,0,2011-01-01
68045,DevilsDetails,0,2011-01-01
68046,BlueholeStudio,0,2011-01-01
68047,FuturLab,0,2011-01-01
68048,Teyon,0,2011-01-01
68049,SpiralGameStudios,0,2011-01-01
68050,Plastic,0,2011-01-01
68051,PlasticStudios,0,2011-01-01
68052,LightBoxInteractive,0,2011-01-01
68053,Ino-CoPlus,0,2011-01-01
68054,Reptile,0,2011-01-01
68055,RockstarGames,0,2011-01-01
68056,RockstarStudios,0,2011-01-01
68057,CyanideStudios,0,2011-01-01
68058,Gamepires,0,2011-01-01
68059,SkyGoblin,0,2011-01-01
68060,TheWorkshop,0,2011-01-01
68061,X1Software,0,2011-01-01
68062,BenjaminRivers,0,2011-01-01
68063,Camel101,0,2011-01-01
68064,MondoProductions,0,2011-01-01
68065,ArmatureStudio,0,2011-01-01
68066,xiigames,0,2011-01-01
68067,BlackPants,0,2011-01-01
68068,ZeboydGames,0,2011-01-01
68069,SegaStudiosAustralia,0,2011-01-01
68070,FuRyu,0,2011-01-01
68071,E-OneStudio,0,2011-01-01
68072,SideKickLTD,0,2011-01-01
68073,MikeBithell,0,2011-01-01
68074,AmplitudeStudios,0,2011-01-01
68075,Mossmouth,0,2011-01-01
68076,RatKingEntertainment,0,2011-01-01
68077,Dreampainters,0,2011-01-01
68078,Nigoro,0,2011-01-01
68079,RightSquareBracketLeftSquareBracketGames,0,2011-01-01
68080,EmobiGames,0,2011-01-01
68081,Alvion,0,2011-01-01
68082,JacobAntonucci,0,2011-01-01
68083,GoneNorthGames,0,2011-01-01
68084,TequilaWorks,0,2011-01-01
68085,MisfitsAttic,0,2011-01-01
68086,TalawaGames,0,2011-01-01
68087,NovacoreStudios,0,2011-01-01
68088,Minority,0,2011-01-01
68089,MinorityMediaInc.,0,2011-01-01
68090,HumbleHearts,0,2011-01-01
68091,MercenaryTechnologies,0,2011-01-01
68092,24CaratGames,0,2011-01-01
68093,24CaretGames,0,2011-01-01
68094,Fishlabs,0,2011-01-01
68095,IcebergInteractive,0,2011-01-01
68096,KukouriMobileEntertainment,0,2011-01-01
68097,SpookySquidGames,0,2011-01-01
68098,RetroAffect,0,2011-01-01
68099,OkugiStudio,0,2011-01-01
68100,EndgameStudios,0,2011-01-01
68101,SubsetGames,0,2011-01-01
68102,BlueGiantInteractive,0,2011-01-01
68103,BlackMesaModificationTeam,0,2011-01-01
68104,AwesomeGamesStudio,0,2011-01-01
68105,DoubleEleven,0,2011-01-01
68106,Blit,0,2011-01-01
68107,AsterizmCo.,0,2011-01-01
68108,Ltd,0,2011-01-01
68109,SpikeChunsoft,0,2011-01-01
68110,PuppyPunchProductions,0,2011-01-01
68111,Crispy's,0,2011-01-01
68112,DataRealms,0,2011-01-01
68113,InstantKingdom,0,2011-01-01
68114,DifferentTuna,0,2011-01-01
68115,VblankEntertainmentInc.,0,2011-01-01
68116,ToylogicInc.,0,2011-01-01
68117,HammerpointInteractive,0,2011-01-01
68118,TornBannerStudios,0,2011-01-01
68119,GCREST,0,2011-01-01
68120,2DawnGames,0,2011-01-01
68121,BlackForestGames,0,2011-01-01
68122,GiantSparrow,0,2011-01-01
68123,Dennaton,0,2011-01-01
68124,HoneyslugLtd,0,2011-01-01
68125,Playground,0,2011-01-01
68126,PlaygroundGames,0,2011-01-01
68127,XDEV,0,2011-01-01
68128,ZealGameStudios,0,2011-01-01
68129,GiantsSoftware,0,2011-01-01
68130,NorthwayGames,0,2011-01-01
68131,KaturiInteractive,0,2011-01-01
68132,ShiverGames,0,2011-01-01
68133,MuseGames,0,2011-01-01
68134,LukewarmMedia,0,2011-01-01
68135,UnknownWorldsEntertainment,0,2011-01-01
68136,Nike,0,2011-01-01
68137,PhoenixOnlineStudios,0,2011-01-01
68138,CherryPopGames,0,2011-01-01
68139,JoaoVictordaSilva//LucasRoberto,0,2011-01-01
68140,MightandDelight,0,2011-01-01
68141,SeriousBrew,0,2011-01-01
68142,CleverBeans,0,2011-01-01
68143,Ankama,0,2011-01-01
68144,StraightRight,0,2011-01-01
68145,PhosphorGamesStudio,0,2011-01-01
68146,TomorrowCorporation,0,2011-01-01
68147,WBGamesMontreal,0,2011-01-01
68148,SuperBotEntertainment,0,2011-01-01
68149,IonFX,0,2011-01-01
68150,OverhaulGames,0,2011-01-01
68151,KeenSoftwareHouse,0,2011-01-01
68152,DarkValeGames,0,2011-01-01
68153,WormwoodStudios,0,2011-01-01
68154,StygianSoftware,0,2011-01-01
68155,HarvesterGames,0,2011-01-01
68156,BossBaddie,0,2011-01-01
68157,AdhesiveGames,0,2011-01-01
68158,JagexGamesStudio,0,2011-01-01
68159,Playerthree,0,2011-01-01
68160,HorbergProductions,0,2011-01-01
68161,CardboardComputer,0,2011-01-01
68162,Allgraf,0,2011-01-01
68163,BornReadyGames,0,2011-01-01
68164,GrindingGearGames,0,2011-01-01
68165,CriticalStudio,0,2011-01-01
68166,XYLAEntertainment,0,2011-01-01
68167,EdKeyandDavidKanaga,0,2011-01-01
68168,17Bit,0,2011-01-01
68169,17-Bit,0,2011-01-01
68170,Demruth,0,2011-01-01
68171,AnalgesicProductions,0,2011-01-01
68172,TateMultimedia,0,2011-01-01
68173,Denby/Raze,0,2011-01-01
68174,TyTaylorandMarioCastaneda,0,2011-01-01
68175,StarGemInc.,0,2011-01-01
68176,Division2,0,2011-01-01
68177,NewWorldInteractive,0,2011-01-01
68178,I-FRIQIYA,0,2011-01-01
68179,Poisoft,0,2011-01-01
68180,ChasingCarrots,0,2011-01-01
68181,BlueIsleStudios,0,2011-01-01
68182,FIXKorea,0,2011-01-01
68183,Co.LTD,0,2011-01-01
68184,CubeRoots,0,2011-01-01
68185,ShiroGames,0,2011-01-01
68186,SpaceBulletDynamicsCorporation,0,2011-01-01
68187,ArtificeStudio,0,2011-01-01
68188,Geniaware,0,2011-01-01
68189,GravityCorporation,0,2011-01-01
68190,Gravity,0,2011-01-01
68191,FourDoorLemon,0,2011-01-01
68192,Droqen,0,2011-01-01
68193,PixelToys,0,2011-01-01
68194,SnowbirdGameStudios,0,2011-01-01
68195,BossaStudios,0,2011-01-01
68196,OldSchoolGames,0,2011-01-01
68197,PocketwatchGames,0,2011-01-01
68198,ZeroSumGames,0,2011-01-01
68199,GreenheartGames,0,2011-01-01
68200,comcept,0,2011-01-01
68201,Bulkypix,0,2011-01-01
68202,EchoPeak,0,2011-01-01
68203,LucidGames,0,2011-01-01
68204,AbbeyGames,0,2011-01-01
68205,Point5Projects,0,2011-01-01
68206,SawflyStudios,0,2011-01-01
68207,i-illusions,0,2011-01-01
68208,AntimatterGames,0,2011-01-01
68209,FacepalmGames,0,2011-01-01
68210,LogicArtists,0,2011-01-01
68211,DONTNODEntertainment,0,2011-01-01
68212,Gazillion,0,2011-01-01
68213,TomFrancis,0,2011-01-01
68214,FallenTreeGames,0,2011-01-01
68215,UndeadLabs,0,2011-01-01
68216,PlanetaryAnnihilationInc,0,2011-01-01
68217,exDream,0,2011-01-01
68218,damiansommer,0,2011-01-01
68219,BeholdStudios,0,2011-01-01
68220,Team2Bit,0,2011-01-01
68221,BrainSlapStudio,0,2011-01-01
68222,ReplayGames,0,2011-01-01
68223,CellarDoorGames,0,2011-01-01
68224,StrangelandsLtd.,0,2011-01-01
68225,PershaStudia,0,2011-01-01
68226,L3OInteractive,0,2011-01-01
68227,KoolhausGames,0,2011-01-01
68228,PDDesignStudioPteLtd,0,2011-01-01
68229,SumomGames,0,2011-01-01
68230,MillenniumKitchen,0,2011-01-01
68231,MadOrange,0,2011-01-01
68232,TributeGames,0,2011-01-01
68233,TributeGamesInc.,0,2011-01-01
68234,JohammTael&MihkelTael,0,2011-01-01
68235,HarebrainedSchemesLLC,0,2011-01-01
68236,PwneeStudios,0,2011-01-01
68237,Interceptor,0,2011-01-01
68238,KochMedia,0,2011-01-01
68239,Sparpweed,0,2011-01-01
68240,Threaks,0,2011-01-01
68241,Image&Form,0,2011-01-01
68242,RedgrimAB,0,2011-01-01
68243,LucasPope,0,2011-01-01
68244,DerekYu,0,2011-01-01
68245,5-BitsGames,0,2011-01-01
68246,BlackpowderGames,0,2011-01-01
68247,FullControlApS,0,2011-01-01
68248,FullControl,0,2011-01-01
68249,TheFullbrightCompany,0,2011-01-01
